Agency_Name,State_Name,District_Name,Tahsil_Name,Station_Name,Latitude,Longitude,Station_Type,Station_Status
Andhra Pradesh GW,ANDHRA PRADESH,EAST GODAVARI,RAJANAGARAM,PARIJALLIPETA,17.0616,81.9144,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,EAST GODAVARI,RANGAMPETA,CHINA DODDIGUNTA,17.0318,82.002,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,EAST GODAVARI,RANGAMPETA,ELAKOLANU,17.0333,81.9529,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,EAST GODAVARI,SAMARLAKOTA,MADHAVAPATNAM,16.9944,82.2063,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,EAST GODAVARI,SITANAGARAM,MIRTHIPADU,17.0955,81.7658,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,EAST GODAVARI,THONDANGI,PE CHINNAYYAPALEM,17.2498,82.3943,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,EAST GODAVARI,THONDANGI,VEMAVARAM,17.2504,82.5258,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,EAST GODAVARI,YETAPAKA,YETAPAKA,17.6966,80.9109,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,VEMURU,PERAVALI,16.1393,80.7153,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,BOLLAPALLI,GANDIGANUMALA,16.29584,79.570881,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,DACHEPALLI,DACHEPALLI,16.6046,79.7211,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,DACHEPALLI,PEDAGARLAPADU,16.5214,79.7523,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,GUNTUR,ANKIREDDYPALEM,16.2923,80.3906,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,GUNTUR,DASUPAELM HO CHINAPALAKALURU,16.3368,80.3573,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,GUNTUR,NALLAPADU,16.3025,80.3727,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,GUNTUR,PATTABHIPURAM,16.3066,80.4164,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,GUNTUR,REDDY PALEM,16.3213,80.4432,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,GUNTUR,SANGADIGUNTA,16.3068,80.4502,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,GUNTUR,VIKAS NAGAR (BRUNDHAVAN GARDENS),16.3074,80.4196,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,GURAZALA,TELUKUTLA,16.6263,79.6005,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,IPUR,AGNIGUNDALA,16.1852,79.7363,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,KROSURU,GARIKAPADU,16.5055,80.0775,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,MACHERLA,DWARAKAPURI HO KOTHAPALLI,16.4644,79.3565,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,MACHERLA,TALLAPALLE,16.5033,79.3863,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,MANGALAGIRI,NIDAMARRU,16.435,80.527,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,PIDUGURALLA,GUTTIKONDA,16.4299,79.8361,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,PONNURU,MULUKUDURU,16.0256,80.5314,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,RAJUPALEM,UPPALAPADU,16.3856,79.9927,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,RENTACHINTALA,JETTIPALEM HO GOLI,16.588,79.5029,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,RENTACHINTALA,MITTAGUDIPADU,16.5722,79.5364,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,REPALLE,VISWESWARAM,15.9581,80.8869,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,ROMPICHERLA,SANTHAGUDIPADU,16.2505,79.9179,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,ROMPICHERLA,SUBBAYYAPALEM HO THURUMELLA,16.2669,79.9181,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,SATTENAPALLI,RENTAPALLA,16.4698,80.1361,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,TENALI,PEDARAVURU,16.2113,80.659,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,THULLUR,VENKATAPALEM,16.513,80.55,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,VELDURTHY,GANGULAKUNTA HO GOTTIPALLA,16.3334,79.2905,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,BATTIPROLU,BATTIPROLU,16.101,80.7885,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,GUNTUR,REPALLI,THUMMALA,15.9084,80.8411,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,ATLOOR,KONDURU,14.5836,79.0417,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,B.KODURU,L SAGILERU HO MUNELI,14.9496,78.9579,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,CHAPADU,MADURU,14.769,78.6333,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,CHITVEL,NAGAVARAM,14.0387,79.362,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,CHITVEL,THIMMAIAHGARIPALLI,14.2216,79.2708,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,DUVVUR,CHINTAKUNTA,14.8059,78.6989,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,DUVVUR,JILLELA,14.9138,78.6182,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,GALIVEEDU,VELIGALLU,14.0458,78.4594,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,KALASAPADU,KALASAPADU,14.1041,78.9398,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,KHAJIPETA,DUMPALAGATTU,14.613,78.7828,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,KODUR,LAKSHMIGARI PALLY HO SETTIGUNTA,13.8739,79.3836,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,KONDAPURAM,POTTIPADU,14.7513,78.1161,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,LINGALA,HIROJIPURAM,14.4333,78.1129,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,PENAGALURU,BESTAPALLI,14.2639,79.2078,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,PENDLIMARRI,YOGIVEMANA UNIVERCITY,14.4764,78.7158,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,PORUMAMILLA,PORUMAMILLA,14.9967,78.9889,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,PORUMAMILLA,RAJASAHEBPETA,14.985,79.0323,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,PULIVENDULA,CHANDRAGIRI,14.3931,78.1843,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,PULIVENDULA,IGCARL,14.4556,78.2292,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,RAJAMPETA,BRAHMANAPALLI,14.1788,79.1377,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,RAJAMPETA,TALLAPAKA,14.2234,79.0873,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,RAJUPALEM,VELLALA,14.9313,78.533,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,SAMBEPALLE,DUDYALA,13.9814,78.8356,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,SIMHADRIPURAM,RAVULAKOLANU,14.6528,78.2509,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,V.N.PALLE,KOMADDI,14.5402,78.44,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,VEERABALLI,MATLI,14.1088,78.8103,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,VEMPALLI,T VELAMAVARIPALLI,14.3412,78.3925,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KADAPA,VEMULA,PEDDAJUTURU,14.3975,78.2994,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,A. KONDURU,PATA REPUDI,16.952,80.7798,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,AGIRIPALLI,EDARA,16.7298,80.7503,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,NAGAYALANKA,GANAPESWARAM,15.8912,80.9466,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,BAPULAPADU,MADICHERLA,16.7313,80.9915,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,CHANDARLAPADU,KASARABADA,16.6676,80.1463,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,CHANDARLAPADU,VELADI KOTHAPALEM,16.6436,80.231,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,CHATRAI,CHANUBANDA,17.0322,80.8025,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,CHATRAI,CHITTAPUR,16.9301,80.8735,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,CHATRAI,MANKOLLU,17.0096,80.9474,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,G. KONDURU,MUNAGAPADU,16.7034,80.5484,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,GAMAPALAGUDEM,UTUKURU,17.0094,80.4313,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,GANNAVARAM,VEDURU PAVULURU,16.556,80.734,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,IBRAHIMPATNAM,JUPUDI,16.6064,80.4389,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,JAGGAYYAPETA,K AGRAHARAM,16.8629,80.1002,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,JAGGAYYAPETA,SM PETA,16.9293,80.1015,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,KANCHIKACHERLA,PARITALA,16.6593,80.4107,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,KANCHIKACHERLA,PENDYALA,16.6951,80.317,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,KODURU,PITTALLANKA1,16.0725,81.0125,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,KODURU,PITTALLANKA2,16.0725,81.0125,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,NUZVIDU,NUZVIDU,16.7882,80.849,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,PENUGANCHIPROLU,ANIGALLAPADU,16.9008,80.2906,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,REDDIGUDEM,MADDULAPARVA,16.9131,80.6858,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,TIRUVURU,TIRUVURU,17.1085,80.6091,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,TIRUVURU,VAVILALA,17.0945,80.5355,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,VATSAVAI,KANNEVEEDU,16.9571,80.1923,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,VEERULLAPADU,PONNAVARAM,16.7207,80.3824,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KRISHNA,VIJAYAWADA,NUNNA,16.5812,80.6808,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,ADONI,PEDDATHUMBALAM,15.7569,77.2563,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,ALLAGADDA,PADAKANLA,15.1535,78.5338,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,ALUR,KAMMARACHEDU,15.5166,77.2514,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,ALURU,ALURU,15.3922,77.2258,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,ASPARI,KYRUPPALA,15.5578,77.4719,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,ATMAKUR,VENKATAPURAM,15.8824,78.6498,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,CHIPPAGIRI,NEMAKALLU,15.1817,77.2886,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,DEVANAKONDA,DEVANAKONDA,15.5567,77.5466,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,DEVANAKONDA,P KOTAKONDA,15.5898,77.6942,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,DEVANAKONDA,VELAMAKURU,15.8824,78.6498,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,DHONE,JAGADURTHI,15.4618,77.8897,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,GOSPADU,YALLURU,15.3105,78.4469,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,HOLAGONDA,HOLAGONDA,15.4907,77.0429,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,JUPADUBUNGLOW,MANDLEM,15.8589,78.341,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,KALLURU,DUPADU KALLURU,15.746,78.0129,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,KALLURU,ULINDAKONDA,15.5099,77.5278,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,KOTHAPALI,KOTHAPALLI,15.9422,78.551,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,KOTHAPALLI,KAPILESWARAM,16.014,78.3628,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,KOWTHALAM,NADICHAGI,15.8604,77.0526,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,KRISHNAGIRI,15.5543,77.833,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,KURNOOL,MAMIDALAPADU,15.8473,78.0207,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,BETHAMCHERLA,BETHAMCHERLA,15.44207,78.13603,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,NANDIKOTKUR,BRAHMANAKOTKUR,15.8126,78.1953,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,ORVAKAL,SAKUNALA,15.6606,78.2376,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,PAGIDYALA,BEERAVOLU,15.944,78.3453,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,PAMULAPADU,PAMULAPADU,15.8422,78.4941,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,PATTIKONDA,HOSURU,15.3827,77.4628,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,PATTIKONDA,PATTIKONDA,15.3926,77.498,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,PEAPULLY,CHANDRAPALLI,15.2157,77.8197,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,PEDDAKADABURU,PEDDAKADABURU,15.7493,77.353,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,TUGGALI,JONNAGIRI,15.2385,77.5679,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,VELDURTHY,GOVARDHANAGIRI,15.4719,77.9691,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,VELUGODU,VELPANURU,15.7012,78.502,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,KURNOOL,RUDHRAVARAM,MANDALUR,15.18833,78.52695,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,ALLUR,ALLUR,14.681,80.0492,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,ANANTHASAGARAM,UPPALPADU NEAR KAMMAVARIPALLI,14.5341,79.3586,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,ATMAKUR,NELLOREPALEM HO ATMAKUR VILLAGE,14.635,79.6403,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,BALAYAPALLE,JAYAMPU,14.0283,79.7361,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,CHEJERLA,BODIPADU,14.5128,79.5775,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,CHILLAKUR,CHINTAVARAM,14.1453,80.0272,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,"DAKKILI, INDUKURUPETA",PALLIPADU,14.5007,80.0541,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,INDUKURUPETA,KORUTURU,14.4775,80.1575,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,JALADANKI,CHOWDAVARAM,14.9507,79.8174,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,KALIGIRI,CHINNA ANNALUR,14.9039,79.6761,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,KALIGIRI,SIDANAKONDURU,14.7986,79.7914,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,KALUVOYA,KALUVOYA,14.5109,79.4173,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,KAVALI,RUDRAKOTA   NEAR MADDURUPADU,14.9017,80.0731,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,KAVALI,TUMMALAPENTA,14.9017,80.0731,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,MUTHKURU,KRISHNAPATNAM,14.2872,80.1228,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,NELLORE,BHURANPUR BUJA,14.3908,79.9397,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,PELLAKUR,PALCHURU,14.1367,79.5183,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,PODALAKURU,PODALAKURU,14.1367,79.5183,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,PODALAKURU,THATIPARTHI,14.5072,79.6672,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,RAPUR,PENUBARTHY,14.3336,79.4322,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,S.R.PURAM,SR PURAM,15.0163,79.1421,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,SYDAPURAM,TUMMALATALUPURU,14.2986,79.5183,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,T.P.GUDUR,NARUKURU,14.4477,80.0636,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,VARIKUNTAPADU,VARIKUNTAPADU,15.0035,79.4207,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,VINJAMUR,CHAKALIKONDA,14.9542,79.5203,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,NELLORE,T.P.GUDUR,KOTHAKODURU,14.4337,80.1503,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,PRAKASAM,ADDANKI,KALAVAKURU,15.8699,79.9971,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,PRAKASAM,ARDHAVEEDU,CHINA KANDUKURU,15.6557,79.2288,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,PRAKASAM,ULAVAPADU,KAREDU,15.1875,80.05483,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,PRAKASAM,BALLIKURAVA,SL GUDIPADU,15.9457,79.9546,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,PRAKASAM,BESTHAVARIPETA,BESTHAVARIPETA,15.5528,79.1055,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,PRAKASAM,C.S.PURAM,KOVELAMPADU,15.1569,79.3056,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,PRAKASAM,C.S.PURAM,V BAILU,15.1111,79.1229,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,PRAKASAM,DORNALA,DORNALA,15.9056,79.1014,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,PRAKASAM,DORNALA,PEDABOMMALAPURAM,15.9386,79.1444,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,PRAKASAM,GIDDALURU,GIDDALURU,15.3789,78.9272,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,PRAKASAM,GIDDALURU,SANJEEVARAOPETA,15.2875,78.8931,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,ANAKAPALLI,S. RAYAVARAM,PEDAUPPALEM,17.4212,82.7967,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,ANAKAPALLI,PAYAKARAOPETA,KESAVARAM VILLAGE,17.4822,82.8747,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,ANAKAPALLI,RAMBILLI,MARRIPALEM,17.3302,82.6136,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,ANAKAPALLI,PAYAKARAOPETA,GOPALPATNAM,17.424,82.7608,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,ANAKAPALLI,S. RAYAVARAM,KORUPROLU,17.63176,82.7608,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,ANAKAPALLI,MAKAVARAPALEM,BHEEMABOYINAPALEM,17.4212,82.7967,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,ANNAMAYYA RAYACHOTI,B.KOTHAKOTA,B.KOTHAKOTA,14.09778,78.55417,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,ANNAMAYYA RAYACHOTI,P.T.M,KANDUKURU,13.65969,78.25911,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,ANNAMAYYA RAYACHOTI,KODUR,VPR KANDRIGA,13.76272,78.16092,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,ANNAMAYYA RAYACHOTI,PENAGALURU,PENAGALURU,14.30556,79.262222,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,ANNAMAYYA RAYACHOTI,GALIVEEDU,NOOLIVEEDU,13.90283,79.33333,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,BAPATLA,VEMURU,KARLAPALEM,15.97,80.57472,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,BAPATLA,BHATTIPROLU,NAGARAM,16.03611,80.77,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,CHITTOOR,CHITTOOR,CHITTOOR,13.17,79.2,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,EAST GODAVARI,KORUKONDA,DOSAKAYALAPALLI,17.121622,81.852272,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,EAST GODAVARI,RAJANAGARAM,VELUGUBANDA,17.067122,81.873319,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,EAST GODAVARI,RAJANAGARAM,VELUGUBANDA,17.067119,81.873292,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,EAST GODAVARI,RAJANAGARAM,PIDIMGOYYI,17.002667,81.836706,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,EAST GODAVARI,RAJAMAHENDRAVARAM(U),RAJAMAHENDRAVARAM CITY,17.999944,81.788889,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,EAST GODAVARI,RAJANAGARAM,SRIRAMAPURAM,17.02199,81.849167,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,EAST GODAVARI,RAJANAGARAM,SRIRAMAPURAM,17.021989,81.849254,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,ELURU,KAMAVARAPUKOTA,KOLLACHERUVU,17.14719,81.00797,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,ELURU,DENDULURU,MEDINARAOPALEM,16.94994,81.12774,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,ELURU,DENDULURU,MEDINARAOPALEM,16.82989,81.19001,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,ELURU,MUSUNURU,AKKIREDDYGUDEM,16.82989,81.18997,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,ELURU,MUSUNURU,AKKIREDDYGUDEM,16.88785,80.89306,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,ELURU,BHIMADOLU,POLASANAPALLI,16.88784,80.89308,GROUND,INSTALLED
Andhra Pradesh GW,ANDHRA PRADESH,ELURU,BHIMADOLU,POLASANAPALLI,16.82455,81.25986,GROUND,INSTALLED
